Energy Usage Report (kWh) - Service Account 8001234567

Date,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
7/31/2025,28.7989,30.4117,29.5012,30.6974,30.7675,27.7743,28.2587,31.1534,29.3120,30.3293,27.8662,30.8723,29.5263,31.3795,28.7930,27.9088,29.4387,29.2658,29.0250,31.0368,30.1436,30.2841,32.2002,41.6194,50.2814,64.3356,71.2350,84.5702,95.1007,95.9174,94.4683,94.2468,96.4526,95.2772,97.0316,94.4078,95.5254,93.7099,94.6198,96.3511,94.1710,97.8528,94.6087,97.6332,95.8350,100.0097,99.7831,99.7714,101.8746,105.9676,105.9823,109.2728,110.2580,112.8461,116.2216,118.3145,122.0836,124.4429,126.3512,128.8984,129.8918,128.2802,128.4377,127.3487,129.9057,128.6143,126.4421,124.9943,121.6151,117.3443,114.0247,102.2811,89.6321,76.2106,62.2312,48.8407,36.7470,34.6982,32.7903,35.1912,34.3860,31.5940,30.7440,31.1440,30.3595,31.5120,31.9332,31.5486,30.5382,29.4769,30.3039,27.8592,28.4347,30.1948,31.9377,29.5184
8/1/2025,30.5706,31.1287,27.9994,30.1320,29.6538,31.6137,28.9750,30.9212,28.3117,31.9881,31.2001,32.0634,32.1713,31.2158,31.8086,30.4962,27.8757,30.9122,30.9971,31.7544,29.5350,32.2340,31.1536,42.4967,49.9087,62.3844,73.5493,82.6460,93.8327,96.9918,95.3949,95.5942,97.0981,96.3422,96.1897,94.9068,97.1339,97.5498,94.7622,93.8919,95.5841,96.2269,95.8415,95.1876,99.5088,98.0137,102.4812,104.1097,105.2181,104.9823,109.5649,108.8817,111.2710,117.0024,121.5065,123.3782,123.7457,126.4238,131.3487,131.7326,135.9261,134.0334,135.2357,136.4196,132.9066,134.4903,130.6369,127.3977,123.9539,124.0480,120.6664,105.9737,91.0527,76.4378,64.7638,49.8751,38.8983,35.7082,37.5806,34.6682,32.9471,32.5984,29.5580,29.2299,29.1180,29.4534,29.6821,31.1763,29.8077,28.6965,31.9958,30.1963,29.5136,28.4888,30.3802,30.0471
8/2/2025,27.9388,31.7115,28.5573,29.2624,31.2764,29.6565,30.8659,31.4445,28.8399,30.7621,30.2296,30.9301,28.7145,29.4369,30.4126,30.7319,30.7050,29.4895,30.8513,31.7626,31.3675,32.4749,29.3809,28.5621,30.7812,32.1717,30.9478,30.6355,31.8189,30.2343,32.3488,32.4746,31.6947,32.7896,31.7916,35.8018,34.9099,35.9910,34.6383,38.0939,35.5297,38.5443,35.9809,40.2566,40.2062,41.9807,43.4794,43.7279,44.0786,45.0527,44.9219,47.8453,50.9065,52.7534,50.5847,52.1233,55.0925,55.5245,57.3453,56.6477,55.6160,59.3351,58.1611,55.4137,56.5837,53.3541,51.6428,52.6396,50.3620,46.5491,46.6705,41.8821,39.6737,38.7116,39.2521,34.9277,36.5772,34.1176,31.6198,32.8740,30.4829,30.8741,31.1784,32.8520,31.7388,28.5205,31.3485,29.6937,31.4479,30.7030,30.3145,29.3639,31.9747,29.3708,31.1908,28.2868
8/3/2025,31.6561,29.0282,28.8174,27.9853,29.5077,29.8151,28.4877,30.0504,30.7452,28.8530,29.3392,28.3047,31.5610,29.0454,29.1625,30.7907,29.6429,30.5219,31.8673,31.4933,32.0035,31.0150,30.9751,31.7027,29.8114,32.5241,30.9370,29.9540,32.4294,33.0716,30.6051,33.2084,32.0118,34.0175,34.7015,33.7042,35.2407,34.4585,34.6823,37.0675,35.5226,36.8931,36.7135,38.4151,38.4497,38.2860,41.1538,40.9334,42.5630,46.7449,45.8941,49.7645,50.5356,50.5938,53.3898,51.3680,54.9490,55.2225,54.3904,58.6016,57.3819,57.9602,56.7859,57.9280,55.5767,55.9055,52.5822,49.5221,49.2876,47.9450,47.5666,41.7802,41.9725,39.7619,39.1048,35.2516,35.5746,34.0133,34.2663,31.8106,34.4405,32.5985,32.1325,31.7245,29.6078,30.7460,29.1190,30.2726,30.3260,30.9759,30.7809,28.8481,31.4718,29.1623,27.7990,28.8594
8/4/2025,31.2392,31.1522,31.4383,28.5717,28.0337,29.2305,31.3594,30.6292,31.4515,28.5502,30.1317,31.9043,30.1385,28.4626,29.7887,31.9995,31.3994,30.8446,28.3034,28.5060,31.2174,29.2118,31.3686,40.7720,53.8956,60.6058,74.5362,86.3359,96.0837,97.0208,94.3033,93.7668,94.4449,95.9096,96.0572,93.4881,96.4342,93.0865,93.7053,94.9496,94.6766,95.1219,95.3151,97.0104,97.1681,98.6892,100.2932,103.6294,103.8323,107.5104,107.7486,110.5993,111.0968,117.5208,119.6089,123.4509,123.2005,128.8579,128.1594,133.1935,133.3459,136.2660,136.5704,133.5180,132.8542,131.9249,130.1996,129.2930,126.1641,122.9714,120.5672,103.3901,93.3562,78.5665,66.8520,51.1597,38.1581,38.0540,34.7508,33.0776,34.1593,33.3359,29.7998,30.4721,32.9258,32.6767,28.9070,32.2150,31.0164,29.3309,29.6046,32.2352,28.4953,28.8350,31.7795,30.6614
8/5/2025,29.9710,28.5231,31.6760,30.6910,29.1778,29.7396,28.1474,28.0298,30.0597,28.1455,29.9923,30.3992,29.6259,28.5238,30.6172,29.4080,28.9806,30.8422,31.9355,30.8992,31.4162,29.3651,29.8153,42.9824,53.7101,60.2788,71.6166,82.6713,95.0506,96.0529,94.8176,96.2455,95.2605,95.3172,95.7911,97.0477,93.5046,94.6062,93.4359,96.9253,96.8507,96.4854,94.8974,95.1932,96.8339,101.2853,102.5615,103.0533,104.4109,106.7191,105.9911,112.7394,112.6467,114.5831,120.9720,121.3757,124.6856,127.4254,130.7352,133.1949,133.4310,136.6505,133.8729,134.2509,134.0666,132.1818,129.8197,127.6191,126.2282,123.6394,117.2752,105.0902,91.2636,75.9008,62.9765,51.1919,36.8864,35.1912,34.2153,35.3176,33.4195,31.3424,32.7539,32.6785,28.6829,29.8068,29.0061,32.1423,31.9603,32.1312,28.5766,30.8208,30.7679,28.2048,28.4141,28.8725
8/6/2025,29.8108,27.9590,28.8288,30.3915,31.4003,31.9674,31.3862,30.2143,29.8848,28.0004,29.4152,31.4091,31.9035,30.5402,30.1004,30.1139,30.6700,29.5568,31.9717,28.6212,28.8649,31.4788,30.8484,40.5333,49.4704,64.0223,73.2307,85.3012,93.6721,93.7167,96.4799,92.8505,96.8863,95.0742,93.6027,96.1270,94.7059,93.0844,94.6069,97.2174,97.2361,97.4406,95.0761,98.0179,98.6147,101.1661,101.7427,101.0552,105.5781,106.6913,108.6534,109.4155,112.9781,114.2057,118.0168,123.6804,126.5629,130.0632,129.4425,130.4706,131.6621,132.6293,134.1446,133.4415,133.4061,133.1532,129.3925,129.6732,123.6777,122.6212,117.0553,107.1847,93.4030,78.6474,65.0849,53.0881,40.2813,34.9965,37.6518,33.9643,35.1049,31.4778,32.8410,30.3685,29.0158,29.3628,28.2742,29.1488,29.4033,29.5782,30.7916,29.4305,28.3094,30.6500,27.8537,27.8280
8/7/2025,28.8091,31.7000,27.8473,29.3513,30.9782,30.9497,29.2420,28.1567,30.4027,29.3988,31.7666,32.1778,31.3347,29.7438,30.0599,31.2486,30.7040,28.8592,30.7822,31.0808,28.2588,29.0049,29.3524,39.5777,50.4606,63.7084,71.3723,85.4319,93.1139,94.6975,95.1991,94.6680,96.5621,94.6872,96.9230,94.4321,94.2016,95.1429,97.5925,95.3169,96.9639,96.1658,97.2713,95.7455,98.9685,98.7454,99.7428,101.1126,101.8882,106.1001,109.2282,112.2489,114.5029,116.1827,118.5728,123.2751,124.2900,128.5862,131.7382,132.2087,135.7507,136.4915,136.8906,134.0623,134.6049,131.2904,132.1649,130.0591,126.9468,123.0253,119.0762,104.5885,92.1915,75.8662,64.1635,51.9081,40.1122,34.9380,34.2033,32.2181,34.7726,33.0765,33.1116,31.3663,29.1259,29.8104,31.1520,30.1271,29.5398,28.6122,29.0466,29.5539,28.1992,28.4885,31.5690,30.4226
8/8/2025,28.4517,27.8001,28.5550,28.4401,28.3832,29.9562,31.7737,29.5002,32.1165,31.5501,28.9398,31.8847,30.9479,30.5534,30.5057,30.9738,31.2205,31.6420,29.8535,30.2709,28.2074,32.1322,30.4571,42.5667,50.6919,63.8497,73.9886,83.7577,95.5989,96.4319,94.2640,92.9970,96.7853,94.0105,96.7299,93.5124,95.8082,93.4662,93.4533,94.3792,97.3197,96.0878,95.7997,97.4437,96.5337,97.3414,98.9922,103.5063,105.7583,107.5264,106.7516,111.1555,111.5057,115.7543,120.3823,124.2658,124.2134,126.4515,129.1261,133.5374,131.8915,135.7259,136.7460,135.1453,134.3378,130.4970,128.8193,129.6667,126.5570,122.5985,117.0560,106.8326,92.4365,78.5245,66.6064,50.6291,38.7775,38.0467,35.5810,33.4606,34.2347,33.7620,30.0577,30.6325,33.0944,31.3197,31.2794,30.1498,28.1925,31.1202,30.1176,30.6692,28.0998,32.0083,30.4943,28.7740
8/9/2025,31.9308,28.8066,28.2454,28.3808,30.4234,29.6662,30.4703,30.9823,31.7230,30.1464,29.4249,30.5814,28.6757,29.2466,29.2396,29.0529,29.9043,30.8698,28.6925,28.0397,32.4546,31.4428,30.7365,31.5295,29.3116,32.2572,32.1115,32.8748,30.9283,31.5101,31.3195,33.4529,34.0877,31.1491,33.6797,31.9117,35.6069,36.7911,37.1120,37.7471,35.9649,36.6732,36.0375,39.6467,41.5054,41.5549,42.8274,44.0228,43.7502,45.3563,45.0744,48.0198,48.2092,48.8211,49.8788,55.3088,55.4305,53.9635,58.2937,58.9878,58.5239,58.8197,58.0053,56.9610,53.8408,56.3727,54.1853,49.6982,49.8190,45.2198,46.2769,44.9250,41.5526,40.1137,39.6838,38.0266,37.6762,35.0455,33.7459,31.8741,30.2890,32.7115,30.7786,33.0649,32.3954,32.2414,28.4113,32.2358,28.0977,29.0176,27.8798,30.5403,29.5404,28.5903,29.1624,31.1488
8/10/2025,27.8294,28.1433,28.5353,28.1709,31.0022,32.1067,28.9307,29.4742,31.6012,29.1273,28.3616,27.8465,32.1068,31.3473,28.0581,28.6580,30.4315,30.7759,28.0319,32.0321,32.3426,28.2798,31.2105,31.4310,29.1460,28.6442,29.7888,30.2634,32.9030,30.4520,31.8724,31.0613,31.3396,34.0217,32.9502,33.8610,34.3964,34.0150,33.1651,37.4380,37.2987,37.6640,36.2978,37.2096,40.4925,40.7100,42.8225,42.7183,42.2349,44.6484,47.3849,49.5830,48.4966,50.5135,52.7033,54.2640,54.8758,55.3902,58.3976,57.3379,58.3241,56.2391,56.1969,57.0901,53.9168,55.7405,50.5604,52.5378,48.8206,49.4626,47.1359,43.4582,43.4547,39.8813,37.5773,38.7584,34.1664,32.7970,34.0204,32.5869,30.5409,33.8082,29.5136,28.7679,31.0898,32.7366,31.0266,32.1949,30.9545,30.4765,30.7822,28.6681,28.3636,28.6912,31.6883,28.8593
8/11/2025,31.4307,28.7793,29.1048,30.3417,30.3605,32.2089,30.5137,29.3572,28.8175,29.6265,30.6966,27.7872,31.8082,31.1573,30.4436,31.3912,29.2478,30.3252,30.0956,30.6814,30.9139,31.5376,30.1920,39.5801,51.2261,61.9628,72.7797,86.1108,94.5414,96.7463,96.6515,92.7799,96.3651,94.5630,93.0136,96.8480,94.5797,95.1527,96.0400,93.9510,94.5892,94.7804,97.9299,95.2729,100.2726,98.5790,101.3659,102.4697,101.5180,105.4456,106.0567,111.2871,113.5441,117.9377,120.1015,123.7570,125.6391,128.1521,130.1324,134.4639,135.2768,133.5499,133.7462,134.5083,132.5932,134.5313,129.5830,128.7882,124.8633,123.9287,118.7823,103.7498,90.9768,78.3064,62.8296,50.9896,37.0627,37.1242,36.3025,33.1830,31.2457,31.5081,33.6890,31.2180,32.8620,29.1032,28.8561,28.0588,28.8187,31.6428,29.8123,28.0718,29.0118,31.0868,29.7980,30.8761
8/12/2025,31.6520,30.6119,29.5318,31.0998,29.3876,30.2763,28.5596,31.5071,32.1316,27.7660,28.0529,30.2345,29.1461,29.6532,30.9369,31.4341,28.4258,31.6628,29.5169,29.9902,29.1770,32.0885,28.2953,41.1708,52.1205,61.3227,73.2244,86.2975,92.9737,96.7323,96.2192,97.0083,96.8868,95.5391,94.9176,93.5574,96.1691,95.8979,95.7034,96.3472,93.9560,95.5238,95.6261,96.6792,100.1581,98.6630,99.1553,100.1715,103.8623,103.4895,105.8294,109.1242,113.6985,114.0898,120.2258,120.7085,125.8182,128.8860,131.6884,133.7133,133.1936,135.1000,136.5776,136.3558,133.0033,132.9361,130.6116,130.1005,125.6890,122.5470,118.3781,106.8877,93.6578,76.5027,63.9321,53.6971,37.9451,37.1167,35.0254,35.5660,33.9212,32.0788,33.7109,30.1165,31.4296,28.7757,30.0613,30.1533,30.6162,31.3078,28.5412,31.8572,32.1834,29.3809,29.3128,30.2576
8/13/2025,30.1444,30.3027,27.8327,28.9354,28.8921,29.2963,29.7995,31.1661,29.1354,29.2271,29.9051,29.3452,31.9036,31.2509,28.8242,30.2449,31.9697,31.6590,31.3096,29.5326,30.2782,28.9549,31.2213,41.9776,52.1559,60.5891,74.9615,86.2358,95.3189,97.1917,94.4161,94.0942,95.0894,93.8330,96.4566,94.3983,93.7460,94.7078,96.6299,96.3704,95.2455,96.7350,96.7446,99.3723,96.7202,99.6114,99.6376,99.9403,104.8895,107.3814,109.2728,109.6382,113.7474,114.3363,117.8359,124.2510,125.4816,128.7577,130.0671,131.8002,135.2158,136.8313,133.8928,134.7504,134.8781,130.9318,128.0878,127.6745,125.0886,121.5389,117.3860,103.5657,91.5565,76.0058,62.7422,51.0376,37.3240,37.9765,33.8360,32.9608,32.9929,31.8291,33.6773,32.6699,32.8144,31.5032,30.4132,32.0437,30.4226,29.8873,32.3257,30.3379,30.0181,29.6330,28.5300,31.9828
8/14/2025,30.2255,28.3456,29.7248,31.9000,30.1820,31.4354,28.8872,29.4486,28.7572,29.0472,29.2606,28.4059,29.6546,31.8365,28.1179,29.1938,28.4069,30.7838,28.4605,31.1211,30.3630,28.0882,29.2759,39.7012,51.2125,64.2489,73.7482,84.9010,93.0524,95.6303,97.2392,93.2231,95.2997,97.2304,94.5022,97.3167,94.0376,94.0864,93.2847,94.2545,95.0395,96.7632,96.9934,98.4202,97.0218,100.2724,101.5543,99.6496,103.4304,106.5749,106.1370,112.3819,113.9295,114.0149,120.9552,120.6411,125.5224,129.4418,131.1302,133.0749,134.7771,133.0241,134.5117,133.2743,134.1252,133.3002,129.9598,148.6226,126.0569,121.7646,120.5654,104.9906,90.3252,76.2797,62.9207,50.6941,39.6857,36.6638,34.0020,34.5365,34.7970,30.4774,33.5848,29.4582,30.4335,32.4232,32.1122,32.0312,30.5473,31.1878,30.5813,32.0137,28.0493,29.8009,31.7280,31.4592
8/15/2025,30.3213,28.1508,30.3943,30.8488,29.8327,28.7729,28.9824,31.6445,29.5403,28.0904,30.3702,31.0793,31.2186,29.9127,31.1114,30.2857,29.4811,27.7836,31.3396,32.1339,30.3610,30.2079,30.3796,40.0575,50.5389,63.9987,73.1354,86.2726,93.3616,94.1856,95.3998,96.1965,96.5509,94.1600,94.6162,94.1330,95.3310,95.3224,97.3223,95.1036,94.0388,94.6123,97.8670,98.0125,100.1122,98.5019,102.2965,103.3980,105.2650,104.0806,107.7098,108.9686,112.6176,114.8998,120.8876,121.6623,125.2483,129.5242,131.3897,130.7248,134.2186,134.0429,135.1068,135.4466,134.9737,133.4200,130.5831,127.8002,124.0368,121.6653,117.7583,103.4393,89.6131,77.1195,65.4954,51.3123,37.0193,35.6791,36.5296,34.0379,33.6540,34.5366,31.4796,33.1643,31.7711,31.3168,28.8550,32.4909,31.2513,28.0521,28.5335,28.0487,32.0786,28.5992,30.8908,28.9083
8/16/2025,31.1674,32.0036,28.1917,30.7260,32.1645,29.8235,31.1257,31.4291,30.4841,29.0089,31.6711,30.6248,29.5547,28.2404,29.6251,32.3024,28.0168,28.7910,31.3738,29.5488,30.8942,31.5168,32.1954,31.1173,28.7877,30.4662,33.0830,29.4498,31.7396,31.3948,31.0808,34.1783,30.5318,31.2811,35.3853,32.4756,35.7859,36.9420,36.7880,36.5508,35.2256,36.9768,38.1649,39.2314,38.8665,40.0172,41.2213,43.5733,45.9722,44.5239,46.2941,45.9634,47.0803,51.4973,53.6119,53.1849,53.7684,56.0367,55.1707,56.5554,59.0506,55.8550,55.7038,58.3571,54.2881,55.3408,54.1440,49.7638,48.5282,48.9974,46.1498,44.1930,41.0386,41.2909,38.5767,37.4782,34.4330,35.6996,35.8943,34.9550,31.6408,32.8051,29.3902,32.3774,31.1778,28.9481,30.6158,31.2550,29.2955,29.0059,29.3821,29.3189,29.0910,30.4695,32.0769,29.4867
8/17/2025,30.3390,30.5167,30.4305,30.3256,31.5142,32.0419,30.7457,27.9708,30.8655,27.8939,28.5303,30.0787,29.9524,28.3494,30.0625,28.8669,31.4494,32.1977,29.8966,28.3520,32.0720,28.4200,28.3217,32.3242,32.1262,28.5800,30.7289,31.1323,30.0383,30.1106,33.4677,32.2834,33.6149,33.5765,31.9195,33.2042,35.8206,35.6013,36.6420,37.3481,34.9967,35.7016,37.9213,36.8619,40.5982,39.0158,40.6015,42.9922,45.1928,45.9547,45.0014,48.0363,50.9928,51.2392,51.7739,51.7751,55.2830,55.6163,55.1125,56.0847,56.3962,59.4572,57.6965,55.3605,57.4514,54.2519,54.8414,49.8859,49.4762,47.7389,45.6071,43.9819,41.9433,38.5377,40.0946,38.0067,37.0867,34.9284,35.7712,34.0479,30.5632,32.9926,30.1812,30.5169,29.6094,32.4714,31.9802,30.7090,28.9264,29.9022,29.4024,31.4851,31.6237,30.5291,28.9766,29.9172
8/18/2025,30.2424,30.1042,29.1342,30.3799,30.0641,28.4677,31.8698,29.3252,28.0659,29.9243,31.3965,31.0641,27.9704,29.0323,30.6618,28.3141,29.5867,30.9838,31.4121,28.7269,29.7111,28.4299,29.2838,40.2654,50.9414,61.9889,72.6086,86.2997,95.4348,93.0529,94.2889,94.3893,95.8994,96.6742,97.2710,95.4816,96.6707,95.0942,96.9402,95.0545,94.2089,98.3819,95.7008,98.2235,99.1255,100.5930,98.9421,99.9634,102.4833,107.7634,108.7782,108.3787,114.5439,117.8458,120.9542,122.3423,126.2871,127.5911,128.6313,130.7717,135.2684,136.3987,133.8619,133.2059,133.0229,131.3782,129.2432,127.2665,123.5176,120.8692,117.2068,104.5516,90.8305,77.1267,64.0084,49.3426,40.5129,36.9671,35.2160,34.6926,35.0077,31.6182,32.4016,30.4515,29.6011,32.3006,29.1501,29.5326,31.3931,30.0065,29.8944,31.8067,31.5044,29.7855,29.1955,28.2718
8/19/2025,28.0171,30.7385,32.1317,31.2788,29.9878,28.6166,28.4294,28.5273,29.0510,29.6225,29.0385,30.6533,29.1701,29.5792,29.7566,30.4004,30.1016,28.6185,32.0702,29.6436,31.8643,31.5697,31.2949,42.9782,52.1382,60.9935,74.4673,82.9014,95.0917,96.0238,96.9802,92.9731,95.5205,96.0802,97.1517,93.7476,93.1654,94.0910,94.9410,96.9215,96.4432,96.4052,98.2164,96.1148,99.5218,97.5928,99.6143,99.6826,103.0247,106.7269,109.4759,110.9304,111.2083,114.6526,118.3703,122.0506,124.6600,125.8142,132.2899,132.5970,131.7629,134.3536,133.0710,133.0883,135.4150,132.8594,129.6174,126.5336,125.1349,123.7197,121.0325,107.3781,91.4425,79.1807,65.5058,50.7124,40.3693,36.7928,35.0720,32.9280,35.3797,31.3990,33.6174,33.3645,32.6068,31.2172,30.9667,29.3133,32.0080,28.0421,32.2048,29.7338,29.1741,27.9098,31.7684,31.7410
8/20/2025,28.8383,29.3984,30.8067,30.6630,28.3373,28.8054,29.3022,29.4370,28.7524,29.2385,30.1277,29.1997,28.3970,28.7808,31.6554,32.1980,27.8748,31.4710,27.9221,31.7638,31.5621,31.6960,29.6842,41.2853,50.8088,60.5001,75.5418,86.0204,94.1879,96.8320,94.4576,97.2372,92.9374,95.9320,92.9277,93.7606,96.9194,93.6840,96.1600,95.3882,95.2719,94.8558,98.7502,99.3133,97.3771,99.8598,99.5801,100.8260,104.0385,106.4970,105.9224,109.1868,115.3376,117.0496,121.0671,123.8678,126.6742,129.1397,131.4513,131.2865,134.4285,134.4189,135.3421,133.1222,132.1154,134.4717,130.8898,130.0469,124.5105,123.2101,117.7778,106.3584,90.9760,80.0822,62.9036,50.5923,37.3759,36.3258,36.5955,33.9760,32.2131,30.9541,33.8994,31.6483,31.9266,32.5400,30.4954,28.9316,31.2043,30.8629,30.9169,28.7169,30.0596,29.6856,31.4155,30.0050
8/21/2025,28.6043,29.0788,32.0886,28.6878,31.7290,30.6354,30.2160,31.1704,30.7046,27.8152,31.3807,31.9809,27.9868,30.5305,29.3949,29.9120,30.9723,29.7991,32.2489,29.9659,29.5937,31.2456,30.4717,39.0400,51.0702,60.3069,75.5539,85.8701,96.1725,95.4543,96.4669,95.6292,94.8935,94.7737,93.5860,95.0818,94.0758,93.6755,96.8450,93.5817,97.8398,97.2133,96.7866,97.3300,96.6783,99.6979,102.3803,101.3534,103.0514,107.7503,109.7631,112.3990,115.1806,116.7279,119.0810,123.4480,124.3031,126.0589,132.1624,131.2830,132.2915,133.9590,135.6558,134.0337,135.8215,133.4210,129.0977,130.0449,127.0386,120.6226,119.6220,106.7162,90.6200,75.9847,63.2784,50.7764,40.4290,38.0551,34.4389,36.1295,34.4782,34.4326,31.3207,31.7391,28.9621,29.4028,28.2745,30.7837,32.1465,31.9495,28.8103,48.5870,30.8185,31.6627,28.8586,30.4167
8/22/2025,28.2670,29.1146,31.1705,29.3505,29.3120,30.2197,30.8229,28.9726,30.5788,30.8457,29.7923,28.8729,29.9564,28.0260,28.4560,31.9184,29.6489,30.8979,31.1423,32.0805,31.2376,28.6423,29.5638,41.0657,51.6396,64.4556,74.1603,83.4297,92.9577,95.0091,94.7253,93.3922,93.1796,94.2195,96.8315,95.2206,96.6383,93.6623,93.2040,94.2582,94.3199,97.6572,95.8885,99.5278,96.5484,97.7305,99.5911,100.7945,102.5921,107.6716,106.3466,109.5540,112.3901,117.3346,121.2538,124.4252,126.4301,127.7221,132.4493,133.5394,132.7683,133.0463,135.4302,136.8447,134.9965,130.1174,129.7419,129.1734,126.6599,122.9391,117.0710,106.9028,90.9527,76.5821,66.0754,53.1897,40.4337,37.0219,37.3613,34.2520,35.2048,31.5194,31.7232,33.3226,29.4027,30.7767,30.9550,31.3867,28.2592,31.4665,27.9960,30.4494,28.8517,30.0314,28.2085,30.2334
8/23/2025,28.1375,29.5062,31.9249,28.3024,30.5835,31.6289,28.2104,28.6892,30.2698,31.4310,29.3795,31.9338,27.9730,28.9257,28.2514,28.7347,30.4081,28.8262,29.3093,30.3370,32.2543,30.8248,28.7736,30.3532,31.3597,29.8695,31.2308,32.8858,31.6513,33.4322,29.9248,32.3380,31.4261,34.0837,34.5558,35.2556,32.0066,36.3187,34.1834,37.5445,36.2404,38.9066,37.9233,37.7343,40.6963,40.7300,42.2413,40.5627,45.4096,43.2768,44.3072,48.2778,51.3200,49.5605,53.1775,54.6280,52.8000,57.2799,55.4580,55.7791,56.6127,58.8741,57.3365,55.6773,54.7216,54.9482,51.3736,49.8177,50.4960,46.1632,44.2076,44.9730,42.8828,41.6412,40.5448,35.7169,34.5812,34.8339,33.1495,34.8430,32.9584,31.8757,31.3355,29.9937,28.9981,31.5786,28.2885,31.3202,29.4998,29.7151,32.2262,27.8533,29.6720,31.0134,28.7328,30.7044
8/24/2025,31.6898,29.3163,29.5230,31.7884,29.5421,28.6587,30.9844,30.0988,29.8308,31.7487,32.1036,31.5830,30.4644,32.2626,29.4070,30.7058,29.1612,32.1845,31.6756,31.5865,30.6874,30.4836,29.8271,31.2938,32.3217,30.4824,29.1676,31.0287,32.8737,33.7859,32.1511,30.5770,31.8595,33.8691,31.7117,32.3067,32.6897,34.8566,36.5560,33.9703,38.0733,35.8864,39.7802,40.8662,41.4636,41.3548,40.7194,44.5646,44.7429,45.7613,45.8978,48.0908,48.0771,49.3373,53.5665,52.4314,55.2344,53.7671,58.6650,56.6905,56.4070,57.7897,57.6331,54.5663,54.0456,56.3572,54.2476,52.1819,48.9519,46.1304,47.3857,42.6639,43.6868,40.0279,37.7409,35.5149,34.6508,33.3788,32.8640,32.5147,32.1132,32.5353,31.0587,31.4345,29.3822,31.3205,28.9551,29.6644,32.1340,29.8140,29.5886,29.1103,28.1509,29.8236,28.7590,28.1141
8/25/2025,27.9756,30.4291,28.5550,28.8857,30.1032,30.3488,31.8154,31.0564,30.2789,28.5687,30.6896,30.3544,31.8786,31.2970,27.9284,30.1175,30.0182,29.5723,30.8900,27.9678,31.3406,30.3300,29.9455,38.8918,49.9449,61.8038,71.6402,84.3952,95.2600,96.0062,92.9494,94.0870,94.3637,93.7357,93.7858,96.1150,94.8841,94.1525,97.1911,95.6251,94.5141,96.4484,97.3637,95.2718,97.5495,98.8803,102.3706,99.9686,105.5647,106.5072,107.1983,112.2189,115.0531,115.6883,118.9505,120.4549,125.9712,126.3241,129.5434,132.8952,131.9033,132.5564,136.4792,135.9433,131.9891,133.5499,128.5570,126.8087,123.3946,121.3528,119.0138,104.6618,90.1435,76.2213,63.9122,52.0251,40.0547,38.7342,34.1708,34.6446,34.0858,32.6844,33.0234,29.2585,31.9935,30.7255,32.4824,32.3024,28.9906,31.0639,27.9328,30.2166,28.7092,28.9590,28.7191,27.8049
8/26/2025,29.0754,32.0630,31.5945,28.0761,31.4025,30.4017,31.3564,28.4421,28.4526,28.4230,28.2632,28.4426,30.7259,28.9095,31.1919,31.5588,29.9114,31.6851,29.1636,28.1951,29.3350,28.5750,30.6440,40.4486,53.9145,64.2764,74.1533,84.7016,95.6401,94.7860,93.8339,93.2937,95.1678,97.0775,96.5057,96.9389,95.3401,97.4429,94.3751,96.8823,94.4229,97.2876,98.0820,96.0710,98.2773,101.0679,99.5891,103.8980,104.3793,104.2659,106.1773,109.3068,112.9949,114.9653,119.8657,124.2212,125.5546,125.8392,128.2360,130.8842,135.3403,134.3245,135.2903,136.2108,134.2250,130.6436,131.7521,126.4972,122.9900,122.5827,118.9266,106.0070,91.5668,78.5983,63.0953,53.7467,37.7145,38.5674,34.9017,34.4296,33.7272,33.1212,33.6941,30.9551,29.3524,31.2849,31.4561,31.3019,28.1532,30.0041,32.2073,28.3384,29.8014,31.3955,30.5192,28.4501
