Green Button Download My Data
Retail Customer,SAMPLE CUSTOMER

TYPE,DATE,START TIME,END TIME,USAGE,UNITS,COST,NOTES
Electric usage,7/2/2025,2:00,2:59,121.49,kWh,$0.00,
Electric usage,7/2/2025,3:00,3:59,121.22,kWh,$0.00,
Electric usage,7/2/2025,4:00,4:59,116.84,kWh,$0.00,
Electric usage,7/2/2025,5:00,5:59,134.58,kWh,$0.00,
Electric usage,7/2/2025,6:00,6:59,269.53,kWh,$0.00,
Electric usage,7/2/2025,7:00,7:59,380.80,kWh,$0.00,
Electric usage,7/2/2025,8:00,8:59,384.70,kWh,$0.00,
Electric usage,7/2/2025,9:00,9:59,380.22,kWh,$0.00,
Electric usage,7/2/2025,10:00,10:59,383.08,kWh,$0.00,
Electric usage,7/2/2025,11:00,11:59,398.14,kWh,$0.00,
Electric usage,7/2/2025,12:00,12:59,419.19,kWh,$0.00,
Electric usage,7/2/2025,13:00,13:59,459.00,kWh,$0.00,
Electric usage,7/2/2025,14:00,14:59,503.46,kWh,$0.00,
Electric usage,7/2/2025,15:00,15:59,516.47,kWh,$0.00,
Electric usage,7/2/2025,16:00,16:59,505.33,kWh,$0.00,
Electric usage,7/2/2025,17:00,17:59,458.57,kWh,$0.00,
Electric usage,7/2/2025,18:00,18:59,275.80,kWh,$0.00,
Electric usage,7/2/2025,19:00,19:59,138.94,kWh,$0.00,
Electric usage,7/2/2025,20:00,20:59,125.64,kWh,$0.00,
Electric usage,7/2/2025,21:00,21:59,123.97,kWh,$0.00,
Electric usage,7/2/2025,22:00,22:59,123.51,kWh,$0.00,
Electric usage,7/2/2025,23:00,23:59,116.08,kWh,$0.00,
Electric usage,7/3/2025,0:00,0:59,122.19,kWh,$0.00,
Electric usage,7/3/2025,1:00,1:59,120.47,kWh,$0.00,
Electric usage,7/3/2025,2:00,2:59,122.04,kWh,$0.00,
Electric usage,7/3/2025,3:00,3:59,122.47,kWh,$0.00,
Electric usage,7/3/2025,4:00,4:59,117.29,kWh,$0.00,
Electric usage,7/3/2025,5:00,5:59,131.58,kWh,$0.00,
Electric usage,7/3/2025,6:00,6:59,270.67,kWh,$0.00,
Electric usage,7/3/2025,7:00,7:59,380.64,kWh,$0.00,
Electric usage,7/3/2025,8:00,8:59,382.70,kWh,$0.00,
Electric usage,7/3/2025,9:00,9:59,379.13,kWh,$0.00,
Electric usage,7/3/2025,10:00,10:59,384.84,kWh,$0.00,
Electric usage,7/3/2025,11:00,11:59,394.04,kWh,$0.00,
Electric usage,7/3/2025,12:00,12:59,421.60,kWh,$0.00,
Electric usage,7/3/2025,13:00,13:59,457.92,kWh,$0.00,
Electric usage,7/3/2025,14:00,14:59,502.09,kWh,$0.00,
Electric usage,7/3/2025,15:00,15:59,515.41,kWh,$0.00,
Electric usage,7/3/2025,16:00,16:59,502.70,kWh,$0.00,
Electric usage,7/3/2025,17:00,17:59,457.04,kWh,$0.00,
Electric usage,7/3/2025,18:00,18:59,276.03,kWh,$0.00,
Electric usage,7/3/2025,19:00,19:59,143.85,kWh,$0.00,
Electric usage,7/3/2025,20:00,20:59,128.80,kWh,$0.00,
Electric usage,7/3/2025,21:00,21:59,122.71,kWh,$0.00,
Electric usage,7/3/2025,22:00,22:59,119.77,kWh,$0.00,
Electric usage,7/3/2025,23:00,23:59,116.50,kWh,$0.00,
Electric usage,7/4/2025,0:00,0:59,122.58,kWh,$0.00,
Electric usage,7/4/2025,1:00,1:59,119.78,kWh,$0.00,
Electric usage,7/4/2025,2:00,2:59,120.37,kWh,$0.00,
Electric usage,7/4/2025,3:00,3:59,120.20,kWh,$0.00,
Electric usage,7/4/2025,4:00,4:59,120.06,kWh,$0.00,
Electric usage,7/4/2025,5:00,5:59,129.50,kWh,$0.00,
Electric usage,7/4/2025,6:00,6:59,271.29,kWh,$0.00,
Electric usage,7/4/2025,7:00,7:59,384.06,kWh,$0.00,
Electric usage,7/4/2025,8:00,8:59,378.80,kWh,$0.00,
Electric usage,7/4/2025,9:00,9:59,378.72,kWh,$0.00,
Electric usage,7/4/2025,10:00,10:59,387.85,kWh,$0.00,
Electric usage,7/4/2025,11:00,11:59,399.74,kWh,$0.00,
Electric usage,7/4/2025,12:00,12:59,417.58,kWh,$0.00,
Electric usage,7/4/2025,13:00,13:59,454.40,kWh,$0.00,
Electric usage,7/4/2025,14:00,14:59,501.14,kWh,$0.00,
Electric usage,7/4/2025,15:00,15:59,515.23,kWh,$0.00,
Electric usage,7/4/2025,16:00,16:59,509.28,kWh,$0.00,
Electric usage,7/4/2025,17:00,17:59,458.54,kWh,$0.00,
Electric usage,7/4/2025,18:00,18:59,278.50,kWh,$0.00,
Electric usage,7/4/2025,19:00,19:59,139.14,kWh,$0.00,
Electric usage,7/4/2025,20:00,20:59,126.45,kWh,$0.00,
Electric usage,7/4/2025,21:00,21:59,121.21,kWh,$0.00,
Electric usage,7/4/2025,22:00,22:59,115.88,kWh,$0.00,
Electric usage,7/4/2025,23:00,23:59,115.55,kWh,$0.00,
Electric usage,7/5/2025,0:00,0:59,121.21,kWh,$0.00,
Electric usage,7/5/2025,1:00,1:59,119.82,kWh,$0.00,
Electric usage,7/5/2025,2:00,2:59,120.85,kWh,$0.00,
Electric usage,7/5/2025,3:00,3:59,119.85,kWh,$0.00,
Electric usage,7/5/2025,4:00,4:59,120.47,kWh,$0.00,
Electric usage,7/5/2025,5:00,5:59,119.13,kWh,$0.00,
Electric usage,7/5/2025,6:00,6:59,122.41,kWh,$0.00,
Electric usage,7/5/2025,7:00,7:59,123.18,kWh,$0.00,
Electric usage,7/5/2025,8:00,8:59,130.86,kWh,$0.00,
Electric usage,7/5/2025,9:00,9:59,140.14,kWh,$0.00,
Electric usage,7/5/2025,10:00,10:59,148.73,kWh,$0.00,
Electric usage,7/5/2025,11:00,11:59,163.56,kWh,$0.00,
Electric usage,7/5/2025,12:00,12:59,176.34,kWh,$0.00,
Electric usage,7/5/2025,13:00,13:59,197.42,kWh,$0.00,
Electric usage,7/5/2025,14:00,14:59,214.93,kWh,$0.00,
Electric usage,7/5/2025,15:00,15:59,216.99,kWh,$0.00,
Electric usage,7/5/2025,16:00,16:59,203.37,kWh,$0.00,
Electric usage,7/5/2025,17:00,17:59,179.26,kWh,$0.00,
Electric usage,7/5/2025,18:00,18:59,146.84,kWh,$0.00,
Electric usage,7/5/2025,19:00,19:59,138.97,kWh,$0.00,
Electric usage,7/5/2025,20:00,20:59,124.17,kWh,$0.00,
Electric usage,7/5/2025,21:00,21:59,123.73,kWh,$0.00,
Electric usage,7/5/2025,22:00,22:59,119.72,kWh,$0.00,
Electric usage,7/5/2025,23:00,23:59,118.19,kWh,$0.00,
Electric usage,7/6/2025,0:00,0:59,115.60,kWh,$0.00,
Electric usage,7/6/2025,1:00,1:59,117.01,kWh,$0.00,
Electric usage,7/6/2025,2:00,2:59,118.34,kWh,$0.00,
Electric usage,7/6/2025,3:00,3:59,121.14,kWh,$0.00,
Electric usage,7/6/2025,4:00,4:59,122.53,kWh,$0.00,
Electric usage,7/6/2025,5:00,5:59,127.12,kWh,$0.00,
Electric usage,7/6/2025,6:00,6:59,123.01,kWh,$0.00,
Electric usage,7/6/2025,7:00,7:59,128.81,kWh,$0.00,
Electric usage,7/6/2025,8:00,8:59,132.28,kWh,$0.00,
Electric usage,7/6/2025,9:00,9:59,146.34,kWh,$0.00,
Electric usage,7/6/2025,10:00,10:59,156.15,kWh,$0.00,
Electric usage,7/6/2025,11:00,11:59,163.59,kWh,$0.00,
Electric usage,7/6/2025,12:00,12:59,185.03,kWh,$0.00,
Electric usage,7/6/2025,13:00,13:59,198.40,kWh,$0.00,
Electric usage,7/6/2025,14:00,14:59,210.42,kWh,$0.00,
Electric usage,7/6/2025,15:00,15:59,221.20,kWh,$0.00,
Electric usage,7/6/2025,16:00,16:59,198.95,kWh,$0.00,
Electric usage,7/6/2025,17:00,17:59,182.99,kWh,$0.00,
Electric usage,7/6/2025,18:00,18:59,157.16,kWh,$0.00,
Electric usage,7/6/2025,19:00,19:59,133.97,kWh,$0.00,
Electric usage,7/6/2025,20:00,20:59,122.97,kWh,$0.00,
Electric usage,7/6/2025,21:00,21:59,121.71,kWh,$0.00,
Electric usage,7/6/2025,22:00,22:59,120.58,kWh,$0.00,
Electric usage,7/6/2025,23:00,23:59,121.79,kWh,$0.00,
Electric usage,7/7/2025,0:00,0:59,122.49,kWh,$0.00,
Electric usage,7/7/2025,1:00,1:59,115.11,kWh,$0.00,
Electric usage,7/7/2025,2:00,2:59,119.41,kWh,$0.00,
Electric usage,7/7/2025,3:00,3:59,123.33,kWh,$0.00,
Electric usage,7/7/2025,4:00,4:59,121.46,kWh,$0.00,
Electric usage,7/7/2025,5:00,5:59,127.08,kWh,$0.00,
Electric usage,7/7/2025,6:00,6:59,274.39,kWh,$0.00,
Electric usage,7/7/2025,7:00,7:59,380.75,kWh,$0.00,
Electric usage,7/7/2025,8:00,8:59,380.61,kWh,$0.00,
Electric usage,7/7/2025,9:00,9:59,379.59,kWh,$0.00,
Electric usage,7/7/2025,10:00,10:59,383.57,kWh,$0.00,
Electric usage,7/7/2025,11:00,11:59,392.17,kWh,$0.00,
Electric usage,7/7/2025,12:00,12:59,422.35,kWh,$0.00,
Electric usage,7/7/2025,13:00,13:59,456.11,kWh,$0.00,
Electric usage,7/7/2025,14:00,14:59,493.51,kWh,$0.00,
Electric usage,7/7/2025,15:00,15:59,518.23,kWh,$0.00,
Electric usage,7/7/2025,16:00,16:59,504.72,kWh,$0.00,
Electric usage,7/7/2025,17:00,17:59,457.36,kWh,$0.00,
Electric usage,7/7/2025,18:00,18:59,275.50,kWh,$0.00,
Electric usage,7/7/2025,19:00,19:59,140.63,kWh,$0.00,
Electric usage,7/7/2025,20:00,20:59,127.20,kWh,$0.00,
Electric usage,7/7/2025,21:00,21:59,119.95,kWh,$0.00,
Electric usage,7/7/2025,22:00,22:59,122.65,kWh,$0.00,
Electric usage,7/7/2025,23:00,23:59,118.18,kWh,$0.00,
Electric usage,7/8/2025,0:00,0:59,118.65,kWh,$0.00,
Electric usage,7/8/2025,1:00,1:59,121.32,kWh,$0.00,
Electric usage,7/8/2025,2:00,2:59,119.27,kWh,$0.00,
Electric usage,7/8/2025,3:00,3:59,123.10,kWh,$0.00,
Electric usage,7/8/2025,4:00,4:59,120.97,kWh,$0.00,
Electric usage,7/8/2025,5:00,5:59,131.78,kWh,$0.00,
Electric usage,7/8/2025,6:00,6:59,271.26,kWh,$0.00,
Electric usage,7/8/2025,7:00,7:59,378.18,kWh,$0.00,
Electric usage,7/8/2025,8:00,8:59,377.54,kWh,$0.00,
Electric usage,7/8/2025,9:00,9:59,377.75,kWh,$0.00,
Electric usage,7/8/2025,10:00,10:59,380.59,kWh,$0.00,
Electric usage,7/8/2025,11:00,11:59,394.83,kWh,$0.00,
Electric usage,7/8/2025,12:00,12:59,420.05,kWh,$0.00,
Electric usage,7/8/2025,13:00,13:59,456.28,kWh,$0.00,
Electric usage,7/8/2025,14:00,14:59,500.24,kWh,$0.00,
Electric usage,7/8/2025,15:00,15:59,510.93,kWh,$0.00,
Electric usage,7/8/2025,16:00,16:59,504.33,kWh,$0.00,
Electric usage,7/8/2025,17:00,17:59,456.83,kWh,$0.00,
Electric usage,7/8/2025,18:00,18:59,272.36,kWh,$0.00,
Electric usage,7/8/2025,19:00,19:59,141.97,kWh,$0.00,
Electric usage,7/8/2025,20:00,20:59,132.97,kWh,$0.00,
Electric usage,7/8/2025,21:00,21:59,119.83,kWh,$0.00,
Electric usage,7/8/2025,22:00,22:59,116.72,kWh,$0.00,
Electric usage,7/8/2025,23:00,23:59,118.01,kWh,$0.00,
Electric usage,7/9/2025,0:00,0:59,117.64,kWh,$0.00,
Electric usage,7/9/2025,1:00,1:59,120.05,kWh,$0.00,
Electric usage,7/9/2025,2:00,2:59,119.95,kWh,$0.00,
Electric usage,7/9/2025,3:00,3:59,121.91,kWh,$0.00,
Electric usage,7/9/2025,4:00,4:59,117.19,kWh,$0.00,
Electric usage,7/9/2025,5:00,5:59,129.52,kWh,$0.00,
Electric usage,7/9/2025,6:00,6:59,269.86,kWh,$0.00,
Electric usage,7/9/2025,7:00,7:59,383.32,kWh,$0.00,
Electric usage,7/9/2025,8:00,8:59,380.68,kWh,$0.00,
Electric usage,7/9/2025,9:00,9:59,376.09,kWh,$0.00,
Electric usage,7/9/2025,10:00,10:59,389.32,kWh,$0.00,
Electric usage,7/9/2025,11:00,11:59,399.85,kWh,$0.00,
Electric usage,7/9/2025,12:00,12:59,423.25,kWh,$0.00,
Electric usage,7/9/2025,13:00,13:59,453.55,kWh,$0.00,
Electric usage,7/9/2025,14:00,14:59,497.51,kWh,$0.00,
Electric usage,7/9/2025,15:00,15:59,515.50,kWh,$0.00,
Electric usage,7/9/2025,16:00,16:59,505.57,kWh,$0.00,
Electric usage,7/9/2025,17:00,17:59,458.20,kWh,$0.00,
Electric usage,7/9/2025,18:00,18:59,276.20,kWh,$0.00,
Electric usage,7/9/2025,19:00,19:59,144.00,kWh,$0.00,
Electric usage,7/9/2025,20:00,20:59,128.48,kWh,$0.00,
Electric usage,7/9/2025,21:00,21:59,121.30,kWh,$0.00,
Electric usage,7/9/2025,22:00,22:59,116.94,kWh,$0.00,
Electric usage,7/9/2025,23:00,23:59,119.37,kWh,$0.00,
Electric usage,7/10/2025,0:00,0:59,121.52,kWh,$0.00,
Electric usage,7/10/2025,1:00,1:59,124.22,kWh,$0.00,
Electric usage,7/10/2025,2:00,2:59,122.85,kWh,$0.00,
Electric usage,7/10/2025,3:00,3:59,123.95,kWh,$0.00,
Electric usage,7/10/2025,4:00,4:59,121.08,kWh,$0.00,
Electric usage,7/10/2025,5:00,5:59,131.45,kWh,$0.00,
Electric usage,7/10/2025,6:00,6:59,271.45,kWh,$0.00,
Electric usage,7/10/2025,7:00,7:59,384.86,kWh,$0.00,
Electric usage,7/10/2025,8:00,8:59,379.13,kWh,$0.00,
Electric usage,7/10/2025,9:00,9:59,378.49,kWh,$0.00,
Electric usage,7/10/2025,10:00,10:59,385.29,kWh,$0.00,
Electric usage,7/10/2025,11:00,11:59,402.88,kWh,$0.00,
Electric usage,7/10/2025,12:00,12:59,421.23,kWh,$0.00,
Electric usage,7/10/2025,13:00,13:59,455.73,kWh,$0.00,
Electric usage,7/10/2025,14:00,14:59,501.12,kWh,$0.00,
Electric usage,7/10/2025,15:00,15:59,514.47,kWh,$0.00,
Electric usage,7/10/2025,16:00,16:59,505.12,kWh,$0.00,
Electric usage,7/10/2025,17:00,17:59,459.16,kWh,$0.00,
Electric usage,7/10/2025,18:00,18:59,273.18,kWh,$0.00,
Electric usage,7/10/2025,19:00,19:59,144.61,kWh,$0.00,
Electric usage,7/10/2025,20:00,20:59,128.29,kWh,$0.00,
Electric usage,7/10/2025,21:00,21:59,121.05,kWh,$0.00,
Electric usage,7/10/2025,22:00,22:59,123.83,kWh,$0.00,
Electric usage,7/10/2025,23:00,23:59,118.35,kWh,$0.00,
Electric usage,7/11/2025,0:00,0:59,119.86,kWh,$0.00,
Electric usage,7/11/2025,1:00,1:59,118.94,kWh,$0.00,
Electric usage,7/11/2025,2:00,2:59,118.51,kWh,$0.00,
Electric usage,7/11/2025,3:00,3:59,120.57,kWh,$0.00,
Electric usage,7/11/2025,4:00,4:59,115.05,kWh,$0.00,
Electric usage,7/11/2025,5:00,5:59,126.20,kWh,$0.00,
Electric usage,7/11/2025,6:00,6:59,271.32,kWh,$0.00,
Electric usage,7/11/2025,7:00,7:59,377.47,kWh,$0.00,
Electric usage,7/11/2025,8:00,8:59,376.98,kWh,$0.00,
Electric usage,7/11/2025,9:00,9:59,380.83,kWh,$0.00,
Electric usage,7/11/2025,10:00,10:59,386.05,kWh,$0.00,
Electric usage,7/11/2025,11:00,11:59,397.69,kWh,$0.00,
Electric usage,7/11/2025,12:00,12:59,418.52,kWh,$0.00,
Electric usage,7/11/2025,13:00,13:59,457.18,kWh,$0.00,
Electric usage,7/11/2025,14:00,14:59,496.30,kWh,$0.00,
Electric usage,7/11/2025,15:00,15:59,517.98,kWh,$0.00,
Electric usage,7/11/2025,16:00,16:59,502.18,kWh,$0.00,
Electric usage,7/11/2025,17:00,17:59,460.06,kWh,$0.00,
Electric usage,7/11/2025,18:00,18:59,276.52,kWh,$0.00,
Electric usage,7/11/2025,19:00,19:59,138.96,kWh,$0.00,
Electric usage,7/11/2025,20:00,20:59,123.14,kWh,$0.00,
Electric usage,7/11/2025,21:00,21:59,119.66,kWh,$0.00,
Electric usage,7/11/2025,22:00,22:59,117.33,kWh,$0.00,
Electric usage,7/11/2025,23:00,23:59,122.12,kWh,$0.00,
Electric usage,7/12/2025,0:00,0:59,118.35,kWh,$0.00,
Electric usage,7/12/2025,1:00,1:59,122.72,kWh,$0.00,
Electric usage,7/12/2025,2:00,2:59,121.69,kWh,$0.00,
Electric usage,7/12/2025,3:00,3:59,119.85,kWh,$0.00,
Electric usage,7/12/2025,4:00,4:59,124.45,kWh,$0.00,
Electric usage,7/12/2025,5:00,5:59,122.35,kWh,$0.00,
Electric usage,7/12/2025,6:00,6:59,124.28,kWh,$0.00,
Electric usage,7/12/2025,7:00,7:59,130.63,kWh,$0.00,
Electric usage,7/12/2025,8:00,8:59,129.99,kWh,$0.00,
Electric usage,7/12/2025,9:00,9:59,138.98,kWh,$0.00,
Electric usage,7/12/2025,10:00,10:59,153.21,kWh,$0.00,
Electric usage,7/12/2025,11:00,11:59,158.72,kWh,$0.00,
Electric usage,7/12/2025,12:00,12:59,180.10,kWh,$0.00,
Electric usage,7/12/2025,13:00,13:59,195.55,kWh,$0.00,
Electric usage,7/12/2025,14:00,14:59,213.24,kWh,$0.00,
Electric usage,7/12/2025,15:00,15:59,220.85,kWh,$0.00,
Electric usage,7/12/2025,16:00,16:59,200.08,kWh,$0.00,
Electric usage,7/12/2025,17:00,17:59,176.05,kWh,$0.00,
Electric usage,7/12/2025,18:00,18:59,157.13,kWh,$0.00,
Electric usage,7/12/2025,19:00,19:59,136.24,kWh,$0.00,
Electric usage,7/12/2025,20:00,20:59,132.36,kWh,$0.00,
Electric usage,7/12/2025,21:00,21:59,116.88,kWh,$0.00,
Electric usage,7/12/2025,22:00,22:59,115.87,kWh,$0.00,
Electric usage,7/12/2025,23:00,23:59,118.73,kWh,$0.00,
Electric usage,7/13/2025,0:00,0:59,118.75,kWh,$0.00,
Electric usage,7/13/2025,1:00,1:59,122.04,kWh,$0.00,
Electric usage,7/13/2025,2:00,2:59,121.93,kWh,$0.00,
Electric usage,7/13/2025,3:00,3:59,121.34,kWh,$0.00,
Electric usage,7/13/2025,4:00,4:59,116.09,kWh,$0.00,
Electric usage,7/13/2025,5:00,5:59,124.89,kWh,$0.00,
Electric usage,7/13/2025,6:00,6:59,120.88,kWh,$0.00,
Electric usage,7/13/2025,7:00,7:59,127.19,kWh,$0.00,
Electric usage,7/13/2025,8:00,8:59,132.19,kWh,$0.00,
Electric usage,7/13/2025,9:00,9:59,142.12,kWh,$0.00,
Electric usage,7/13/2025,10:00,10:59,154.01,kWh,$0.00,
Electric usage,7/13/2025,11:00,11:59,163.31,kWh,$0.00,
Electric usage,7/13/2025,12:00,12:59,180.50,kWh,$0.00,
Electric usage,7/13/2025,13:00,13:59,200.67,kWh,$0.00,
Electric usage,7/13/2025,14:00,14:59,213.61,kWh,$0.00,
Electric usage,7/13/2025,15:00,15:59,215.85,kWh,$0.00,
Electric usage,7/13/2025,16:00,16:59,202.79,kWh,$0.00,
Electric usage,7/13/2025,17:00,17:59,178.17,kWh,$0.00,
Electric usage,7/13/2025,18:00,18:59,151.52,kWh,$0.00,
Electric usage,7/13/2025,19:00,19:59,140.48,kWh,$0.00,
Electric usage,7/13/2025,20:00,20:59,122.49,kWh,$0.00,
Electric usage,7/13/2025,21:00,21:59,121.68,kWh,$0.00,
Electric usage,7/13/2025,22:00,22:59,120.28,kWh,$0.00,
Electric usage,7/13/2025,23:00,23:59,118.34,kWh,$0.00,
Electric usage,7/14/2025,0:00,0:59,118.41,kWh,$0.00,
Electric usage,7/14/2025,1:00,1:59,119.43,kWh,$0.00,
Electric usage,7/14/2025,2:00,2:59,122.80,kWh,$0.00,
Electric usage,7/14/2025,3:00,3:59,119.14,kWh,$0.00,
Electric usage,7/14/2025,4:00,4:59,119.50,kWh,$0.00,
Electric usage,7/14/2025,5:00,5:59,130.74,kWh,$0.00,
Electric usage,7/14/2025,6:00,6:59,271.64,kWh,$0.00,
Electric usage,7/14/2025,7:00,7:59,380.43,kWh,$0.00,
Electric usage,7/14/2025,8:00,8:59,382.49,kWh,$0.00,
Electric usage,7/14/2025,9:00,9:59,379.70,kWh,$0.00,
Electric usage,7/14/2025,10:00,10:59,384.39,kWh,$0.00,
Electric usage,7/14/2025,11:00,11:59,395.37,kWh,$0.00,
Electric usage,7/14/2025,12:00,12:59,423.76,kWh,$0.00,
Electric usage,7/14/2025,13:00,13:59,462.52,kWh,$0.00,
Electric usage,7/14/2025,14:00,14:59,496.66,kWh,$0.00,
Electric usage,7/14/2025,15:00,15:59,520.00,kWh,$0.00,
Electric usage,7/14/2025,16:00,16:59,504.40,kWh,$0.00,
Electric usage,7/14/2025,17:00,17:59,464.67,kWh,$0.00,
Electric usage,7/14/2025,18:00,18:59,282.46,kWh,$0.00,
Electric usage,7/14/2025,19:00,19:59,145.81,kWh,$0.00,
Electric usage,7/14/2025,20:00,20:59,128.61,kWh,$0.00,
Electric usage,7/14/2025,21:00,21:59,123.47,kWh,$0.00,
Electric usage,7/14/2025,22:00,22:59,123.31,kWh,$0.00,
Electric usage,7/14/2025,23:00,23:59,118.39,kWh,$0.00,
Electric usage,7/15/2025,0:00,0:59,117.74,kWh,$0.00,
Electric usage,7/15/2025,1:00,1:59,123.31,kWh,$0.00,
Electric usage,7/15/2025,2:00,2:59,121.53,kWh,$0.00,
Electric usage,7/15/2025,3:00,3:59,122.17,kWh,$0.00,
Electric usage,7/15/2025,4:00,4:59,116.49,kWh,$0.00,
Electric usage,7/15/2025,5:00,5:59,132.24,kWh,$0.00,
Electric usage,7/15/2025,6:00,6:59,270.14,kWh,$0.00,
Electric usage,7/15/2025,7:00,7:59,384.06,kWh,$0.00,
Electric usage,7/15/2025,8:00,8:59,380.08,kWh,$0.00,
Electric usage,7/15/2025,9:00,9:59,383.02,kWh,$0.00,
Electric usage,7/15/2025,10:00,10:59,387.30,kWh,$0.00,
Electric usage,7/15/2025,11:00,11:59,399.06,kWh,$0.00,
Electric usage,7/15/2025,12:00,12:59,417.59,kWh,$0.00,
Electric usage,7/15/2025,13:00,13:59,458.90,kWh,$0.00,
Electric usage,7/15/2025,14:00,14:59,501.15,kWh,$0.00,
Electric usage,7/15/2025,15:00,15:59,519.10,kWh,$0.00,
Electric usage,7/15/2025,16:00,16:59,497.02,kWh,$0.00,
Electric usage,7/15/2025,17:00,17:59,456.71,kWh,$0.00,
Electric usage,7/15/2025,18:00,18:59,276.02,kWh,$0.00,
Electric usage,7/15/2025,19:00,19:59,138.62,kWh,$0.00,
Electric usage,7/15/2025,20:00,20:59,129.22,kWh,$0.00,
Electric usage,7/15/2025,21:00,21:59,123.14,kWh,$0.00,
Electric usage,7/15/2025,22:00,22:59,122.42,kWh,$0.00,
Electric usage,7/15/2025,23:00,23:59,122.32,kWh,$0.00,
Electric usage,7/16/2025,0:00,0:59,119.89,kWh,$0.00,
Electric usage,7/16/2025,1:00,1:59,117.90,kWh,$0.00,
Electric usage,7/16/2025,2:00,2:59,123.21,kWh,$0.00,
Electric usage,7/16/2025,3:00,3:59,122.40,kWh,$0.00,
Electric usage,7/16/2025,4:00,4:59,115.41,kWh,$0.00,
Electric usage,7/16/2025,5:00,5:59,129.57,kWh,$0.00,
Electric usage,7/16/2025,6:00,6:59,275.70,kWh,$0.00,
Electric usage,7/16/2025,7:00,7:59,384.76,kWh,$0.00,
Electric usage,7/16/2025,8:00,8:59,381.98,kWh,$0.00,
Electric usage,7/16/2025,9:00,9:59,378.64,kWh,$0.00,
Electric usage,7/16/2025,10:00,10:59,387.10,kWh,$0.00,
Electric usage,7/16/2025,11:00,11:59,397.39,kWh,$0.00,
Electric usage,7/16/2025,12:00,12:59,419.82,kWh,$0.00,
Electric usage,7/16/2025,13:00,13:59,457.89,kWh,$0.00,
Electric usage,7/16/2025,14:00,14:59,498.02,kWh,$0.00,
Electric usage,7/16/2025,15:00,15:59,515.08,kWh,$0.00,
Electric usage,7/16/2025,16:00,16:59,502.45,kWh,$0.00,
Electric usage,7/16/2025,17:00,17:59,461.08,kWh,$0.00,
Electric usage,7/16/2025,18:00,18:59,275.85,kWh,$0.00,
Electric usage,7/16/2025,19:00,19:59,143.59,kWh,$0.00,
Electric usage,7/16/2025,20:00,20:59,125.80,kWh,$0.00,
Electric usage,7/16/2025,21:00,21:59,124.47,kWh,$0.00,
Electric usage,7/16/2025,22:00,22:59,115.07,kWh,$0.00,
Electric usage,7/16/2025,23:00,23:59,122.72,kWh,$0.00,
Electric usage,7/17/2025,0:00,0:59,121.26,kWh,$0.00,
Electric usage,7/17/2025,1:00,1:59,120.27,kWh,$0.00,
Electric usage,7/17/2025,2:00,2:59,119.19,kWh,$0.00,
Electric usage,7/17/2025,3:00,3:59,121.45,kWh,$0.00,
Electric usage,7/17/2025,4:00,4:59,122.41,kWh,$0.00,
Electric usage,7/17/2025,5:00,5:59,130.29,kWh,$0.00,
Electric usage,7/17/2025,6:00,6:59,270.04,kWh,$0.00,
Electric usage,7/17/2025,7:00,7:59,381.84,kWh,$0.00,
Electric usage,7/17/2025,8:00,8:59,383.30,kWh,$0.00,
Electric usage,7/17/2025,9:00,9:59,381.24,kWh,$0.00,
Electric usage,7/17/2025,10:00,10:59,385.37,kWh,$0.00,
Electric usage,7/17/2025,11:00,11:59,401.25,kWh,$0.00,
Electric usage,7/17/2025,12:00,12:59,424.51,kWh,$0.00,
Electric usage,7/17/2025,13:00,13:59,458.63,kWh,$0.00,
Electric usage,7/17/2025,14:00,14:59,498.12,kWh,$0.00,
Electric usage,7/17/2025,15:00,15:59,518.49,kWh,$0.00,
Electric usage,7/17/2025,16:00,16:59,505.67,kWh,$0.00,
Electric usage,7/17/2025,17:00,17:59,461.78,kWh,$0.00,
Electric usage,7/17/2025,18:00,18:59,279.92,kWh,$0.00,
Electric usage,7/17/2025,19:00,19:59,137.23,kWh,$0.00,
Electric usage,7/17/2025,20:00,20:59,120.58,kWh,$0.00,
Electric usage,7/17/2025,21:00,21:59,123.40,kWh,$0.00,
Electric usage,7/17/2025,22:00,22:59,114.68,kWh,$0.00,
Electric usage,7/17/2025,23:00,23:59,118.49,kWh,$0.00,
Electric usage,7/18/2025,0:00,0:59,123.23,kWh,$0.00,
Electric usage,7/18/2025,1:00,1:59,124.20,kWh,$0.00,
Electric usage,7/18/2025,2:00,2:59,120.52,kWh,$0.00,
Electric usage,7/18/2025,3:00,3:59,121.10,kWh,$0.00,
Electric usage,7/18/2025,4:00,4:59,116.38,kWh,$0.00,
Electric usage,7/18/2025,5:00,5:59,131.03,kWh,$0.00,
Electric usage,7/18/2025,6:00,6:59,269.48,kWh,$0.00,
Electric usage,7/18/2025,7:00,7:59,383.02,kWh,$0.00,
Electric usage,7/18/2025,8:00,8:59,381.80,kWh,$0.00,
Electric usage,7/18/2025,9:00,9:59,380.34,kWh,$0.00,
Electric usage,7/18/2025,10:00,10:59,386.49,kWh,$0.00,
Electric usage,7/18/2025,11:00,11:59,399.65,kWh,$0.00,
Electric usage,7/18/2025,12:00,12:59,419.32,kWh,$0.00,
Electric usage,7/18/2025,13:00,13:59,459.80,kWh,$0.00,
Electric usage,7/18/2025,14:00,14:59,491.46,kWh,$0.00,
Electric usage,7/18/2025,15:00,15:59,519.50,kWh,$0.00,
